id,logFC,AveExpr,t,P.Value,adj.P.Val,B,TargetFullName,Target,EntrezGeneSymbol,Type
SST.5957.30.3,0.13500715809800942,7.860744792955596,2.535332922415197,0.01518287062146871,0.1396187053652542,-3.4276192219911468,Somatostatin-28,Somatostatin-28,SST,Protein
FSTL3.3438.10.2,0.20618506265686365,9.803410403491354,2.5120798825329755,0.016072932522798615,0.14677712685750124,-3.477959640339415,Follistatin-related protein 3,FSTL3,FSTL3,Protein
KLKB1.4152.58.2,-0.1730056092225495,12.954300526213657,-2.5080289236430855,0.016232771928521253,0.1472144488690031,-3.4866953055470415,Plasma kallikrein,Prekallikrein,KLKB1,Protein
CFC1.3294.55.2,0.18787449251545627,8.099613410677332,2.4994890531099254,0.016574486397997978,0.14928390146142015,-3.505077620545921,Cryptic protein,CFC1,CFC1,Protein
CHGA.8476.11.3,0.4990255163841261,9.819890290618114,2.4901404051515263,0.016956064383193782,0.15168180043469268,-3.5251487059991993,Chromogranin-A,CgA,CHGA,Protein
PLAT.2212.69.1,0.40897855482218776,7.331095943439112,2.4740027340370174,0.01763360049049634,0.1566769232770452,-3.5596666979498792,Tissue-type plasminogen activator,tPA,PLAT,Protein
TNNT2.5315.22.3,0.48817601845019415,9.537455515790255,2.463232610860863,0.018099377232819167,0.15833985774293366,-3.582612510460364,"Troponin T, cardiac muscle",Troponin T,TNNT2,Protein
MATN3.3208.2.4,-0.15669704895044811,6.6966107068932885,-2.4625614714727555,0.01812876865765835,0.15833985774293366,-3.5840399534355196,Matrilin-3,MATN3,MATN3,Protein
IL12RB1.2632.5.2,-0.17525408574989948,6.899517945539496,-2.4613486688846717,0.018181991269340673,0.15833985774293366,-3.586618734867386,Interleukin-12 receptor subunit beta-1,IL-12 Rb1,IL12RB1,Protein
CSNK2A1.3427.63.2,0.25171591840713076,6.256683803033991,2.444323787450395,0.018944232568302313,0.16377635177552477,-3.622720351365889,Casein kinase II subunit alpha,CSK21,CSNK2A1,Protein
BGN.3284.75.1,0.1934988346520492,10.685397771130157,2.441894095442458,0.019055347392893756,0.16377635177552477,-3.627857549191782,Biglycan,BGN,BGN,Protein
LRP1B.7640.29.3,-0.1949975584843908,13.742669233635601,-2.4369210197149185,0.019284620762623206,0.1646706253431787,-3.6383605989348595,Low-density lipoprotein receptor-related protein 1B,LRP1B,LRP1B,Protein
FLT4.2358.19.2,-0.28718505081704604,10.407308710148445,-2.4283122067861864,0.019687428951873795,0.16626389654356932,-3.656504938461625,Vascular endothelial growth factor receptor 3,VEGF sR3,FLT4,Protein
MET.2837.3.2,-0.23390695105774342,11.478694890893696,-2.427536797892884,0.01972408202341963,0.16626389654356932,-3.6581368998869457,Hepatocyte growth factor receptor,Met,MET,Protein
MMP1.4924.32.1,0.5202607463601875,6.692130898380371,2.421262470805736,0.020022945838654365,0.1677081132345891,-3.6713279676830126,Interstitial collagenase,MMP-1,MMP1,Protein
CLEC7A.3603.60.4,-0.25346766457217124,7.537258843504505,-2.410755697035944,0.0205326028320898,0.17088843496327905,-3.693360671011017,C-type lectin domain family 7 member A,CLC7A,CLEC7A,Protein
ENG.4908.6.1,-0.20023397599749865,9.146333202588718,-2.4040978005508555,0.020861603973901625,0.1725346492181172,-3.707285484201647,Endoglin,Endoglin,ENG,Protein
CST5.3803.10.2,0.4707474081938052,10.073673546768998,2.4012216989865194,0.02100519511995234,0.1726364473921083,-3.713291924085723,Cystatin-D,CYTD,CST5,Protein
MIA.2687.2.1,-0.19885263515050577,9.491554903760173,-2.3919919211330143,0.021472048970216973,0.17537729438407032,-3.732531214985728,Melanoma-derived growth regulatory protein,MIA,MIA,Protein
CAMKK1.3877.67.2,-0.12972225879298002,6.383968866362747,-2.376585384839896,0.0222722373761195,0.17998497393946744,-3.7645226563127467,Calcium/calmodulin-dependent protein kinase kinase 1,CaMKK alpha,CAMKK1,Protein
KIRREL3.4557.61.2,0.10717953014376465,5.782379482839834,2.3758721524342312,0.022309924526337028,0.17998497393946744,-3.7659999301763003,Kin of IRRE-like protein 3,KIRR3,KIRREL3,Protein
NCR3.3003.29.2,0.22338041106725995,6.382932731410298,2.368520201884384,0.02270176537953079,0.18202939923221334,-3.7812082122006583,Natural cytotoxicity triggering receptor 3,NKp30,NCR3,Protein
PIGR.3216.2.2,0.4826868719007732,9.83283731817743,2.3629176935049268,0.023004517427925704,0.18333903283468062,-3.79277385993149,Polymeric immunoglobulin receptor,PIGR,PIGR,Protein
F10.4878.3.1,-0.15628723959745958,10.222918164617141,-2.3583569112718306,0.023253655988864193,0.1842081784660025,-3.802173813482633,Coagulation Factor X,Coagulation Factor X,F10,Protein
LIFR.5837.49.3,-0.1676866768896266,9.78584049941219,-2.349767469147007,0.02372947006488428,0.1847185401072068,-3.8198399068206244,Leukemia inhibitory factor receptor,LIF sR,LIFR,Protein
DNAJC19.4545.53.3,-0.1270627354467423,6.5965740017084595,-2.3474801865995634,0.023857642852864184,0.1847185401072068,-3.8245360271997377,Mitochondrial import inner membrane translocase subunit TIM14,DnaJ homolog,DNAJC19,Protein
DCTN2.5879.51.3,0.19305880286168972,8.76388846465078,2.345368924620667,0.023976504293977064,0.1847185401072068,-3.828867692585056,Dynactin subunit 2,Dynactin subunit 2,DCTN2,Protein
SAA1.4336.2.1,1.2302125267451232,6.548654032772198,2.344660569120591,0.024016502992002597,0.1847185401072068,-3.8303203635358196,Serum amyloid A-1 protein,SAA,SAA1,Protein
CCNB1.5347.59.3,-0.2797215956927592,6.666544016680436,-2.3419483764537294,0.024170207638027554,0.1847185401072068,-3.835879374248809,G2/mitotic-specific cyclin-B1,Cyclin B1,CCNB1,Protein
LTBP4.13133.73.3,0.17704285398043565,7.943761445914015,2.3413576975661643,0.024203799489373845,0.1847185401072068,-3.837089407774555,Latent-transforming growth factor beta-binding protein 4,LTBP4,LTBP4,Protein
BCL2L1.4423.77.2,0.15199277936112493,6.995066168377022,2.3396461095492174,0.024301374477982342,0.1847185401072068,-3.840594375260667,Bcl-2-like protein 1,BCL2-like 1 protein,BCL2L1,Protein
ERBB2.2616.23.18,-0.21538122887971223,6.991278605482157,-2.3334077816782104,0.0246600117428567,0.18628043512775952,-3.8533527485462367,Receptor tyrosine-protein kinase erbB-2,ERBB2,ERBB2,Protein
LRP1.9182.3.3,0.18547342652987722,8.819361284654374,2.3292282144345715,0.024902945078416897,0.18628043512775952,-3.8618862160484984,"Low-density lipoprotein receptor-related protein 1, soluble",sLRP1,LRP1,Protein
CHI3L1.11104.13.3,0.676021295366825,10.800309138749034,2.325600955033907,0.025115515727697324,0.18628043512775952,-3.869282642195941,Chitinase-3-like protein 1,YKL-40,CHI3L1,Protein
YWHAQ.7625.27.3,-0.13711172414482886,8.245489810925394,-2.32497485051094,0.025152372162460575,0.18628043512775952,-3.8705584622124634,14-3-3 protein theta,14-3-3 protein theta,YWHAQ,Protein
REN.3396.54.2,0.5921146463172982,7.529022114518366,2.323910357523316,0.025215146351894445,0.18628043512775952,-3.872726993575671,Renin,Renin,REN,Protein
LRP8.3323.37.1,-0.18060217017549574,9.54145830105443,-2.313461693311289,0.02583881872961583,0.18921989652242568,-3.893972480974149,Low-density lipoprotein receptor-related protein 8,LRP8,LRP8,Protein
LRRK2.10990.21.3,-0.13711894676848588,8.96958164713263,-2.312435319378946,0.025900822337670437,0.18921989652242568,-3.896055506306206,Leucine-rich repeat serine/threonine-protein kinase 2,LRRK2,LRRK2,Protein
ENO2.10339.48.3,0.23219012049688378,12.387088919445837,2.3088329688122187,0.02611949881731697,0.1897632096396233,-3.9033609122069066,Gamma-enolase,NSE,ENO2,Protein
IGHD.IGK.IGL.4916.2.1,-1.37379408882234,9.825935655670966,-2.304916715186853,0.0263591067255838,0.18983190522891538,-3.9112930669391983,Immunoglobulin D,IgD,IGHD  IGK@ IGL@,Protein
TNFRSF8.2605.49.2,-0.176793972462368,7.86351339943392,-2.3019864272959434,0.026539676632117922,0.18983190522891538,-3.917221495200257,Tumor necrosis factor receptor superfamily member 8,CD30,TNFRSF8,Protein
KDR.3651.50.5,-0.1995808468051791,10.798657721494372,-2.3016249066019525,0.02656203084571896,0.18983190522891538,-3.9179525096000485,Vascular endothelial growth factor receptor 2,VEGF sR2,KDR,Protein
MMP12.4496.60.2,0.3177542195221194,7.806074882609742,2.296072143803499,0.026907504894718316,0.19062436646176778,-3.9291694964007813,Macrophage metalloelastase,MMP-12,MMP12,Protein
AGT.3484.60.2,-0.19760748893697738,9.295448639401078,-2.2951887171407788,0.026962838145923044,0.19062436646176778,-3.930952176869079,Angiotensinogen,Angiotensinogen,AGT,Protein
SPOCK2.5491.12.3,-0.15889270141622955,7.367146233802696,-2.276112811937494,0.02818276272661001,0.19818359885289927,-3.9693177424205954,Testican-2,Testican-2,SPOCK2,Protein
IGFBP5.2685.21.2,-0.14276043256723697,9.782540866570328,-2.272227118591924,0.02843722276280523,0.19890929751643022,-3.977102593256812,Insulin-like growth factor-binding protein 5,IGFBP-5,IGFBP5,Protein
MYBPC1.7648.9.3,0.5978017717017216,9.391313425669656,2.2676890163982537,0.02873700357657267,0.19916403382393041,-3.986181595310159,"Myosin-binding protein C, slow-type",MYPC1,MYBPC1,Protein
DSG1.2976.58.2,-0.15572104431329456,8.97812432240945,-2.2658259556381384,0.028860889748070544,0.19916403382393041,-3.989904827892236,Desmoglein-1,Desmoglein-1,DSG1,Protein
CCL3.3040.59.1,0.26902423173082807,7.907053848996602,2.2638616103022446,0.02899202716859999,0.19916403382393041,-3.993827924813214,C-C motif chemokine 3,MIP-1a,CCL3,Protein
SERPINA6.4785.30.3,0.2949534003092801,7.0097004237481135,2.261732446615674,0.02913476815767579,0.19916403382393041,-3.9980772335823285,Corticosteroid-binding globulin,CBG,SERPINA6,Protein
RAN.4282.3.2,0.554433374017074,5.442643514050338,2.2603034755796756,0.02923091903271374,0.19916403382393041,-4.000927397673241,GTP-binding nuclear protein Ran,RAN,RAN,Protein
IL6R.4139.71.2,-0.2222784062150526,11.102369412832102,-2.2536510142459494,0.02968227925140219,0.20083842806920751,-4.01417784772493,Interleukin-6 receptor subunit alpha,IL-6 sRa,IL6R,Protein
GDF11.MSTN.2765.4.3,-0.22951566544238058,7.457373454126486,-2.2463604206412326,0.030184064901442747,0.20083842806920751,-4.028664745596309,Growth/differentiation factor 11/8,GDF-11/8,GDF11 MSTN,Protein
MCL1.10358.33.3,0.2696436736860269,7.38846638356602,2.2460080609702673,0.030208506973038056,0.20083842806920751,-4.029363989972703,Induced myeloid leukemia cell differentiation protein Mcl-1,Mcl-1,MCL1,Protein
NME1.5909.51.3,0.125279234062561,6.862341515872641,2.2431209054444703,0.03040944502584053,0.20083842806920751,-4.035090248802513,Nucleoside diphosphate kinase A,Nucleoside diphosphate kinase A,NME1,Protein
CST7.3302.58.1,-0.3518601780614334,8.296735780641342,-2.240497236787488,0.03059307692193976,0.20083842806920751,-4.040288982175729,Cystatin-F,CYTF,CST7,Protein
CD36.2973.15.2,0.2912204998120674,11.363286282410913,2.239811178952944,0.03064125706597519,0.20083842806920751,-4.0416476126165595,Platelet glycoprotein 4,CD36 ANTIGEN,CD36,Protein
IL11.4493.92.1,-0.2320151336841096,6.164336574471129,-2.238941815860163,0.030702407350625776,0.20083842806920751,-4.043368788236879,Interleukin-11,IL-11,IL11,Protein
SPP1.13113.7.3,-0.2728567842905649,11.060631928216726,-2.2383750232215687,0.03074233357954974,0.20083842806920751,-4.044490652854604,Osteopontin,Osteopontin,SPP1,Protein
PLXNC1.4564.2.2,-0.16840526886846066,7.1854282433325976,-2.2368325087790795,0.030851226212912485,0.20083842806920751,-4.047542671293373,Plexin-C1,PLXC1,PLXNC1,Protein
FCGR1A.3312.64.1,-0.27945737236145063,6.646569792580663,-2.209298190836729,0.032853597724037176,0.21282010348329503,-4.10174730587571,High affinity immunoglobulin gamma Fc receptor I,FCGR1,FCGR1A,Protein
PDIA3.4719.58.2,-0.1538225423227632,8.7569966775469,-2.200453588659772,0.03352086026321168,0.21547592382900696,-4.119048088836632,Protein disulfide-isomerase A3,Protein disulfide isomerase A3,PDIA3,Protein
KLK3.8468.19.3,0.48562479475700937,10.120782677001591,2.199528995927138,0.033591303714788155,0.21547592382900696,-4.120853544031393,Prostate-specific antigen,PSA,KLK3,Protein
MAPK1.3115.64.2,0.34226575561727135,7.7788791848492584,2.1905368253358173,0.03428328262934813,0.21813188252948806,-4.13838166287079,Mitogen-activated protein kinase 1,MK01,MAPK1,Protein
VEGFA.2597.8.3,0.1025320588189679,11.252919110615345,2.1868486382218952,0.034570735717967496,0.21813188252948806,-4.145554673893551,Vascular endothelial growth factor A,VEGF,VEGFA,Protein
SLITRK1.3643.90.2,-0.16785453339112527,8.745575130845323,-2.185690283315458,0.03466145615430871,0.21813188252948806,-4.147805560544727,SLIT and NTRK-like protein 1,SLIK1,SLITRK1,Protein
DDX19B.5460.60.3,0.19908906311134156,7.70669548095738,2.185595744939923,0.03466886954270951,0.21813188252948806,-4.147989223963855,ATP-dependent RNA helicase DDX19B,DEAD-box protein 19B,DDX19B,Protein
TGFBI.3283.21.1,-0.19215106028197532,13.23429340304901,-2.181286381838845,0.035008290174599485,0.2192185789504682,-4.156354584998297,Transforming growth factor-beta-induced protein ig-h3,BGH3,TGFBI,Protein
NCAM1.4498.62.2,-0.18249359877276014,10.87153422845363,-2.1715924526065344,0.03578259126532549,0.22300524888105697,-4.175125158287639,"Neural cell adhesion molecule 1, 120 kDa isoform",NCAM-120,NCAM1,Protein
TNFRSF19.5131.15.3,0.23063920646940855,7.4100611295541485,2.1678838178328923,0.03608280078890562,0.22345947305889846,-4.182288904133273,Tumor necrosis factor receptor superfamily member 19,TAJ,TNFRSF19,Protein
IL5.11071.1.3,-0.23987172307885452,5.654798687968046,-2.165135241923258,0.03630672938068448,0.22345947305889846,-4.187591950160654,Interleukin-5,IL-5,IL5,Protein
LUM.13114.50.3,0.14657176896603305,7.534526499524362,2.1625103918119892,0.03652172369420723,0.22345947305889846,-4.192651340582696,Lumican,Lumican,LUM,Protein
SMAD3.10363.13.3,0.17863539748776638,9.42976233490274,2.1604432963588667,0.03669182488201146,0.22345947305889846,-4.196632259903538,Mothers against decapentaplegic homolog 3,SMAD3,SMAD3,Protein
PTK6.3832.51.1,-0.22404987736471133,6.179401956838396,-2.1571191620337276,0.036966835747936175,0.22345947305889846,-4.203027760416994,Protein-tyrosine kinase 6,PTK6,PTK6,Protein
CCL3L1.2783.18.2,0.18402563119436044,8.299777524034383,2.1551894967702623,0.03712731373310662,0.22345947305889846,-4.206736797969267,C-C motif chemokine 3-like 1,LD78-beta,CCL3L1,Protein
CDC42BPB.3629.60.4,-0.20705984352329906,8.061734559145163,-2.1543690517087017,0.0371957310931898,0.22345947305889846,-4.208312994330796,Serine/threonine-protein kinase MRCK beta,MRCKB,CDC42BPB,Protein
MMP7.2789.26.2,0.27012047464372924,7.5301147685570635,2.1541391383498727,0.03721492365011313,0.22345947305889846,-4.208754607013976,Matrilysin,MMP-7,MMP7,Protein
KRAS.5193.51.3,0.1289039121680579,7.923770920829886,2.1507983148246543,0.03749479488736187,0.224116614894913,-4.21516739389164,GTPase KRas,K-ras,KRAS,Protein
CDH12.3656.9.4,-0.1841566995560719,7.694827597810858,-2.146450590776651,0.037861798110467006,0.22528626477495073,-4.22350118192076,Cadherin-12,Cadherin-12,CDH12,Protein
PTPN11.3397.7.4,0.20435223736374072,9.471900909001882,2.1428906288850347,0.03816466016132866,0.22606544194660896,-4.230315052870407,Tyrosine-protein phosphatase non-receptor type 11,SHP-2,PTPN11,Protein
DDR2.3606.2.1,-0.3947198398996111,9.622808259488549,-2.140428937019282,0.03837533488958646,0.22629401515608158,-4.235021572644731,Discoidin domain-containing receptor 2,Discoidin domain receptor 2,DDR2,Protein
TLR4.LY96.3647.49.4,-0.16644061738667812,10.021533256457657,-2.1303193269482206,0.039251315966392246,0.23042625221341878,-4.25430526181192,Toll-like receptor 4:Lymphocyte antigen 96 complex,TLR4:MD-2 complex,TLR4 LY96,Protein
CLC.11094.104.3,-0.3846913316553066,7.228665309473825,-2.122810548008403,0.03991328897252267,0.23132391990969914,-4.268581108072249,Galectin-10,LPPL,CLC,Protein
FOLH1.5478.50.2,-0.281096920416118,6.439373583661173,-2.1208372385182868,0.04008887765527364,0.23132391990969914,-4.272326163697841,Glutamate carboxypeptidase 2,PSMA,FOLH1,Protein
FCN1.3613.62.1,-0.28622439123032273,10.504445034287212,-2.1182004651943647,0.04032456302659725,0.23132391990969914,-4.277326057504894,Ficolin-1,FCN1,FCN1,Protein
DKKL1.3644.5.4,-0.1313467200381039,9.238129909771908,-2.116781796796547,0.040451872808827956,0.23132391990969914,-4.2800141143128005,Dickkopf-like protein 1,Soggy-1,DKKL1,Protein
MMEL1.3627.71.4,-0.13243372460649816,8.277792818399323,-2.1151610290182625,0.04059775118732229,0.23132391990969914,-4.283083350969625,Membrane metallo-endopeptidase-like 1,MMEL2,MMEL1,Protein
SERPINA3.4153.11.2,-0.20500804633359945,10.633677451682862,-2.113955313629255,0.04070657228383535,0.23132391990969914,-4.285365392603594,Alpha-1-antichymotrypsin complex,alpha-1-antichymotrypsin complex,SERPINA3,Protein
IL1RL2.2994.71.2,0.15573444610177978,7.215681022906924,2.112795190193057,0.04081152047076061,0.23132391990969914,-4.287560165454927,Interleukin-1 receptor-like 2,IL-1Rrp2,IL1RL2,Protein
IFNL2.4397.26.2,-0.15164435614320884,5.5122302327243995,-2.1029198713264354,0.0417145400375061,0.23542755428892925,-4.306203868657578,Interferon lambda-2,IFN-lambda 2,IFNL2,Protein
NRXN3.5111.15.3,0.20117870235944169,7.5758924707378705,2.1008668393880474,0.04190446122391975,0.23548874576689943,-4.310071061142258,Neurexin-3-beta,NRX3B,NRXN3,Protein
FABP3.5437.63.3,0.2894013124348259,10.834328338620331,2.093775230456994,0.04256634024519414,0.2365706245057746,-4.323405962648319,"Fatty acid-binding protein, heart",FABP,FABP3,Rat Protein
BOC.4328.2.2,-0.2497193843642004,8.017767983971861,-2.0930272515965593,0.04263668289571755,0.2365706245057746,-4.324810344941554,Brother of CDO,BOC,BOC,Protein
KEAP1.8485.7.3,0.32753988505279025,7.063607744579459,2.088578988112474,0.04305712323918229,0.23789965151060802,-4.333153979185761,Kelch-like ECH-associated protein 1,KEAP1,KEAP1,Protein
KLK6.3450.4.2,0.15333888145408503,8.577221553969316,2.0847156829946707,0.04342521877592764,0.238929551005627,-4.340388876843839,Kallikrein-6,Kallikrein 6,KLK6,Protein
DKK3.3607.71.1,0.18285903397819345,9.648344407882785,2.080607341247546,0.04381968355486892,0.2400953494777193,-4.348070888374742,Dickkopf-related protein 3,DKK3,DKK3,Protein
SKP1.3902.21.2,-0.12815266822195762,9.436894124987157,-2.0730737982115315,0.04455117898390257,0.2426551599295935,-4.362125961321158,S-phase kinase-associated protein 1,SKP1,SKP1,Protein
TGM3.4471.50.2,0.6774484908133365,7.051123036556128,2.0720038557865905,0.04465593057259439,0.2426551599295935,-4.364118797813974,Protein-glutamine gamma-glutamyltransferase E,TGM3,TGM3,Protein
CHST15.4469.78.2,-0.16088566641754146,9.765850323772161,-2.06009267459735,0.04583671061955968,0.24804639697416042,-4.386248280349077,Carbohydrate sulfotransferase 15,ST4S6,CHST15,Protein
IL2.3070.1.2,0.13522913490660962,9.75909305618985,2.0566127538818946,0.046186792097333805,0.24891652298358177,-4.392694155503726,Interleukin-2,IL-2,IL2,Protein
